Provincias	Establecimientos y personal empleado (plazas)	Periodo	Total
04 Almería	Número de plazas estimadas	2023M11	6.299
04 Almería	Número de plazas estimadas	2023M10	8.407
04 Almería	Número de plazas estimadas	2023M09	11.714
04 Almería	Número de plazas estimadas	2023M08	12.277
04 Almería	Número de plazas estimadas	2023M07	12.341
04 Almería	Número de plazas estimadas	2023M06	12.045
04 Almería	Número de plazas estimadas	2023M05	11.117
04 Almería	Número de plazas estimadas	2023M04	10.440
04 Almería	Número de plazas estimadas	2023M03	6.087
04 Almería	Número de plazas estimadas	2023M02	5.559
04 Almería	Número de plazas estimadas	2023M01	5.509
04 Almería	Número de plazas estimadas	2022M12	5.288
04 Almería	Número de plazas estimadas	2022M11	5.713
04 Almería	Número de plazas estimadas	2022M10	6.809
04 Almería	Número de plazas estimadas	2022M09	12.000
04 Almería	Número de plazas estimadas	2022M08	12.806
04 Almería	Número de plazas estimadas	2022M07	12.775
04 Almería	Número de plazas estimadas	2022M06	12.510
04 Almería	Número de plazas estimadas	2022M05	10.986
04 Almería	Número de plazas estimadas	2022M04	10.028
04 Almería	Número de plazas estimadas	2022M03	6.671
04 Almería	Número de plazas estimadas	2022M02	6.554
04 Almería	Número de plazas estimadas	2022M01	6.431
04 Almería	Número de plazas estimadas	2021M12	6.043
04 Almería	Número de plazas estimadas	2021M11	6.055
04 Almería	Número de plazas estimadas	2021M10	6.361
04 Almería	Número de plazas estimadas	2021M09	13.150
04 Almería	Número de plazas estimadas	2021M08	14.048
04 Almería	Número de plazas estimadas	2021M07	13.805
04 Almería	Número de plazas estimadas	2021M06	12.451
04 Almería	Número de plazas estimadas	2021M05	6.105
04 Almería	Número de plazas estimadas	2021M04	5.648
04 Almería	Número de plazas estimadas	2021M03	5.506
04 Almería	Número de plazas estimadas	2021M02	4.541
04 Almería	Número de plazas estimadas	2021M01	4.418
04 Almería	Número de plazas estimadas	2020M12	5.070
04 Almería	Número de plazas estimadas	2020M11	4.730
04 Almería	Número de plazas estimadas	2020M10	4.935
04 Almería	Número de plazas estimadas	2020M09	11.251
04 Almería	Número de plazas estimadas	2020M08	12.999
04 Almería	Número de plazas estimadas	2020M07	12.730
04 Almería	Número de plazas estimadas	2020M06	2.902
04 Almería	Número de plazas estimadas	2020M05	2.521
04 Almería	Número de plazas estimadas	2020M04	0
04 Almería	Número de plazas estimadas	2020M03	3.061
04 Almería	Número de plazas estimadas	2020M02	5.514
04 Almería	Número de plazas estimadas	2020M01	5.441
04 Almería	Número de plazas estimadas	2019M12	5.890
04 Almería	Número de plazas estimadas	2019M11	5.819
04 Almería	Número de plazas estimadas	2019M10	7.403
04 Almería	Número de plazas estimadas	2019M09	13.422
04 Almería	Número de plazas estimadas	2019M08	13.760
04 Almería	Número de plazas estimadas	2019M07	13.736
04 Almería	Número de plazas estimadas	2019M06	13.469
04 Almería	Número de plazas estimadas	2019M05	11.297
04 Almería	Número de plazas estimadas	2019M04	10.468
04 Almería	Número de plazas estimadas	2019M03	5.777
04 Almería	Número de plazas estimadas	2019M02	5.707
04 Almería	Número de plazas estimadas	2019M01	6.044
04 Almería	Número de plazas estimadas	2018M12	6.035
04 Almería	Número de plazas estimadas	2018M11	5.612
04 Almería	Número de plazas estimadas	2018M10	7.091
04 Almería	Número de plazas estimadas	2018M09	12.987
04 Almería	Número de plazas estimadas	2018M08	13.336
04 Almería	Número de plazas estimadas	2018M07	13.258
04 Almería	Número de plazas estimadas	2018M06	12.830
04 Almería	Número de plazas estimadas	2018M05	11.462
04 Almería	Número de plazas estimadas	2018M04	10.048
04 Almería	Número de plazas estimadas	2018M03	6.429
04 Almería	Número de plazas estimadas	2018M02	5.419
04 Almería	Número de plazas estimadas	2018M01	5.386
04 Almería	Número de plazas estimadas	2017M12	5.033
04 Almería	Número de plazas estimadas	2017M11	5.259
04 Almería	Número de plazas estimadas	2017M10	5.948
04 Almería	Número de plazas estimadas	2017M09	12.209
04 Almería	Número de plazas estimadas	2017M08	12.551
04 Almería	Número de plazas estimadas	2017M07	12.144
04 Almería	Número de plazas estimadas	2017M06	12.255
04 Almería	Número de plazas estimadas	2017M05	9.763
04 Almería	Número de plazas estimadas	2017M04	9.271
04 Almería	Número de plazas estimadas	2017M03	5.720
04 Almería	Número de plazas estimadas	2017M02	5.636
04 Almería	Número de plazas estimadas	2017M01	4.530
04 Almería	Número de plazas estimadas	2016M12	5.157
04 Almería	Número de plazas estimadas	2016M11	5.796
04 Almería	Número de plazas estimadas	2016M10	8.787
04 Almería	Número de plazas estimadas	2016M09	10.805
04 Almería	Número de plazas estimadas	2016M08	11.372
04 Almería	Número de plazas estimadas	2016M07	11.346
04 Almería	Número de plazas estimadas	2016M06	10.981
04 Almería	Número de plazas estimadas	2016M05	9.672
04 Almería	Número de plazas estimadas	2016M04	8.240
04 Almería	Número de plazas estimadas	2016M03	4.419
04 Almería	Número de plazas estimadas	2016M02	3.961
04 Almería	Número de plazas estimadas	2016M01	3.951
04 Almería	Número de plazas estimadas	2015M12	4.055
04 Almería	Número de plazas estimadas	2015M11	4.074
04 Almería	Número de plazas estimadas	2015M10	8.367
04 Almería	Número de plazas estimadas	2015M09	10.634
04 Almería	Número de plazas estimadas	2015M08	10.904
04 Almería	Número de plazas estimadas	2015M07	10.919
04 Almería	Número de plazas estimadas	2015M06	10.815
04 Almería	Número de plazas estimadas	2015M05	8.668
04 Almería	Número de plazas estimadas	2015M04	8.228
04 Almería	Número de plazas estimadas	2015M03	4.322
04 Almería	Número de plazas estimadas	2015M02	4.085
04 Almería	Número de plazas estimadas	2015M01	4.535
04 Almería	Número de plazas estimadas	2014M12	4.366
04 Almería	Número de plazas estimadas	2014M11	4.856
04 Almería	Número de plazas estimadas	2014M10	5.982
04 Almería	Número de plazas estimadas	2014M09	11.332
04 Almería	Número de plazas estimadas	2014M08	11.553
04 Almería	Número de plazas estimadas	2014M07	11.540
04 Almería	Número de plazas estimadas	2014M06	11.182
04 Almería	Número de plazas estimadas	2014M05	8.202
04 Almería	Número de plazas estimadas	2014M04	8.093
04 Almería	Número de plazas estimadas	2014M03	4.617
04 Almería	Número de plazas estimadas	2014M02	4.823
04 Almería	Número de plazas estimadas	2014M01	4.676
04 Almería	Número de plazas estimadas	2013M12	4.645
04 Almería	Número de plazas estimadas	2013M11	4.950
04 Almería	Número de plazas estimadas	2013M10	5.952
04 Almería	Número de plazas estimadas	2013M09	10.924
04 Almería	Número de plazas estimadas	2013M08	10.966
04 Almería	Número de plazas estimadas	2013M07	10.899
04 Almería	Número de plazas estimadas	2013M06	10.394
04 Almería	Número de plazas estimadas	2013M05	8.792
04 Almería	Número de plazas estimadas	2013M04	8.807
04 Almería	Número de plazas estimadas	2013M03	5.947
04 Almería	Número de plazas estimadas	2013M02	4.462
04 Almería	Número de plazas estimadas	2013M01	4.358
04 Almería	Número de plazas estimadas	2012M12	4.422
04 Almería	Número de plazas estimadas	2012M11	4.585
04 Almería	Número de plazas estimadas	2012M10	5.152
04 Almería	Número de plazas estimadas	2012M09	10.011
04 Almería	Número de plazas estimadas	2012M08	10.453
04 Almería	Número de plazas estimadas	2012M07	10.234
04 Almería	Número de plazas estimadas	2012M06	9.145
04 Almería	Número de plazas estimadas	2012M05	8.437
04 Almería	Número de plazas estimadas	2012M04	8.258
04 Almería	Número de plazas estimadas	2012M03	5.615
04 Almería	Número de plazas estimadas	2012M02	4.611
04 Almería	Número de plazas estimadas	2012M01	4.168
04 Almería	Número de plazas estimadas	2011M12	4.341
04 Almería	Número de plazas estimadas	2011M11	5.411
04 Almería	Número de plazas estimadas	2011M10	5.536
04 Almería	Número de plazas estimadas	2011M09	8.640
04 Almería	Número de plazas estimadas	2011M08	8.731
04 Almería	Número de plazas estimadas	2011M07	8.681
04 Almería	Número de plazas estimadas	2011M06	8.843
04 Almería	Número de plazas estimadas	2011M05	8.518
04 Almería	Número de plazas estimadas	2011M04	8.373
04 Almería	Número de plazas estimadas	2011M03	4.300
04 Almería	Número de plazas estimadas	2011M02	4.300
04 Almería	Número de plazas estimadas	2011M01	4.231
04 Almería	Número de plazas estimadas	2010M12	4.278
04 Almería	Número de plazas estimadas	2010M11	4.280
04 Almería	Número de plazas estimadas	2010M10	5.074
04 Almería	Número de plazas estimadas	2010M09	8.600
04 Almería	Número de plazas estimadas	2010M08	8.614
04 Almería	Número de plazas estimadas	2010M07	8.554
04 Almería	Número de plazas estimadas	2010M06	8.561
04 Almería	Número de plazas estimadas	2010M05	8.424
04 Almería	Número de plazas estimadas	2010M04	8.339
04 Almería	Número de plazas estimadas	2010M03	5.246
04 Almería	Número de plazas estimadas	2010M02	4.153
04 Almería	Número de plazas estimadas	2010M01	3.456
04 Almería	Número de plazas estimadas	2009M12	3.533
04 Almería	Número de plazas estimadas	2009M11	4.488
04 Almería	Número de plazas estimadas	2009M10	4.699
04 Almería	Número de plazas estimadas	2009M09	8.278
04 Almería	Número de plazas estimadas	2009M08	8.341
04 Almería	Número de plazas estimadas	2009M07	8.351
04 Almería	Número de plazas estimadas	2009M06	8.185
04 Almería	Número de plazas estimadas	2009M05	8.091
04 Almería	Número de plazas estimadas	2009M04	8.028
04 Almería	Número de plazas estimadas	2009M03	4.852
04 Almería	Número de plazas estimadas	2009M02	4.766
04 Almería	Número de plazas estimadas	2009M01	4.453
04 Almería	Número de plazas estimadas	2008M12	4.695
04 Almería	Número de plazas estimadas	2008M11	4.683
04 Almería	Número de plazas estimadas	2008M10	4.628
04 Almería	Número de plazas estimadas	2008M09	8.048
04 Almería	Número de plazas estimadas	2008M08	8.078
04 Almería	Número de plazas estimadas	2008M07	8.032
04 Almería	Número de plazas estimadas	2008M06	7.989
04 Almería	Número de plazas estimadas	2008M05	8.022
04 Almería	Número de plazas estimadas	2008M04	8.262
04 Almería	Número de plazas estimadas	2008M03	5.012
04 Almería	Número de plazas estimadas	2008M02	5.024
04 Almería	Número de plazas estimadas	2008M01	4.456
04 Almería	Número de plazas estimadas	2007M12	5.145
04 Almería	Número de plazas estimadas	2007M11	5.403
04 Almería	Número de plazas estimadas	2007M10	5.795
04 Almería	Número de plazas estimadas	2007M09	9.235
04 Almería	Número de plazas estimadas	2007M08	9.394
04 Almería	Número de plazas estimadas	2007M07	9.426
04 Almería	Número de plazas estimadas	2007M06	8.975
04 Almería	Número de plazas estimadas	2007M05	8.600
04 Almería	Número de plazas estimadas	2007M04	7.921
04 Almería	Número de plazas estimadas	2007M03	4.624
04 Almería	Número de plazas estimadas	2007M02	4.525
04 Almería	Número de plazas estimadas	2007M01	4.461
04 Almería	Número de plazas estimadas	2006M12	4.708
04 Almería	Número de plazas estimadas	2006M11	5.292
04 Almería	Número de plazas estimadas	2006M10	5.895
04 Almería	Número de plazas estimadas	2006M09	9.025
04 Almería	Número de plazas estimadas	2006M08	9.181
04 Almería	Número de plazas estimadas	2006M07	9.174
04 Almería	Número de plazas estimadas	2006M06	8.791
04 Almería	Número de plazas estimadas	2006M05	8.669
04 Almería	Número de plazas estimadas	2006M04	8.574
04 Almería	Número de plazas estimadas	2006M03	5.579
04 Almería	Número de plazas estimadas	2006M02	5.563
04 Almería	Número de plazas estimadas	2006M01	5.524
04 Almería	Número de plazas estimadas	2005M12	5.644
04 Almería	Número de plazas estimadas	2005M11	6.286
04 Almería	Número de plazas estimadas	2005M10	6.909
04 Almería	Número de plazas estimadas	2005M09	9.325
04 Almería	Número de plazas estimadas	2005M08	9.635
04 Almería	Número de plazas estimadas	2005M07	9.566
04 Almería	Número de plazas estimadas	2005M06	9.248
04 Almería	Número de plazas estimadas	2005M05	9.138
04 Almería	Número de plazas estimadas	2005M04	8.900
04 Almería	Número de plazas estimadas	2005M03	5.583
04 Almería	Número de plazas estimadas	2005M02	5.583
04 Almería	Número de plazas estimadas	2005M01	5.770
01 Araba/Álava	Número de plazas estimadas	2024M09	945
01 Araba/Álava	Número de plazas estimadas	2024M08	913
01 Araba/Álava	Número de plazas estimadas	2024M07	938
01 Araba/Álava	Número de plazas estimadas	2024M06	933
01 Araba/Álava	Número de plazas estimadas	2024M05	941
01 Araba/Álava	Número de plazas estimadas	2024M04	923
01 Araba/Álava	Número de plazas estimadas	2024M03	914
01 Araba/Álava	Número de plazas estimadas	2024M02	901
01 Araba/Álava	Número de plazas estimadas	2024M01	918
01 Araba/Álava	Número de plazas estimadas	2023M12	917
01 Araba/Álava	Número de plazas estimadas	2023M11	917
01 Araba/Álava	Número de plazas estimadas	2023M10	927
01 Araba/Álava	Número de plazas estimadas	2023M09	918
01 Araba/Álava	Número de plazas estimadas	2023M08	918
01 Araba/Álava	Número de plazas estimadas	2023M07	900
01 Araba/Álava	Número de plazas estimadas	2023M06	740
01 Araba/Álava	Número de plazas estimadas	2023M05	926
01 Araba/Álava	Número de plazas estimadas	2023M04	926
01 Araba/Álava	Número de plazas estimadas	2023M03	924
01 Araba/Álava	Número de plazas estimadas	2023M02	864
01 Araba/Álava	Número de plazas estimadas	2023M01	897
01 Araba/Álava	Número de plazas estimadas	2022M12	874
01 Araba/Álava	Número de plazas estimadas	2022M11	723
01 Araba/Álava	Número de plazas estimadas	2022M10	879
01 Araba/Álava	Número de plazas estimadas	2022M09	878
01 Araba/Álava	Número de plazas estimadas	2022M08	874
01 Araba/Álava	Número de plazas estimadas	2022M07	877
01 Araba/Álava	Número de plazas estimadas	2022M06	878
01 Araba/Álava	Número de plazas estimadas	2022M05	897
01 Araba/Álava	Número de plazas estimadas	2022M04	857
01 Araba/Álava	Número de plazas estimadas	2022M03	845
01 Araba/Álava	Número de plazas estimadas	2022M02	750
01 Araba/Álava	Número de plazas estimadas	2022M01	777
01 Araba/Álava	Número de plazas estimadas	2021M12	762
01 Araba/Álava	Número de plazas estimadas	2021M11	779
01 Araba/Álava	Número de plazas estimadas	2021M10	756
01 Araba/Álava	Número de plazas estimadas	2021M09	766
01 Araba/Álava	Número de plazas estimadas	2021M08	852
01 Araba/Álava	Número de plazas estimadas	2021M07	857
01 Araba/Álava	Número de plazas estimadas	2021M06	846
01 Araba/Álava	Número de plazas estimadas	2021M05	863
01 Araba/Álava	Número de plazas estimadas	2021M04	865
01 Araba/Álava	Número de plazas estimadas	2021M03	867
01 Araba/Álava	Número de plazas estimadas	2021M02	848
01 Araba/Álava	Número de plazas estimadas	2021M01	884
01 Araba/Álava	Número de plazas estimadas	2020M12	883
01 Araba/Álava	Número de plazas estimadas	2020M11	879
01 Araba/Álava	Número de plazas estimadas	2020M10	893
01 Araba/Álava	Número de plazas estimadas	2020M09	879
01 Araba/Álava	Número de plazas estimadas	2020M08	897
01 Araba/Álava	Número de plazas estimadas	2020M07	814
01 Araba/Álava	Número de plazas estimadas	2020M06	762
01 Araba/Álava	Número de plazas estimadas	2020M05	.
01 Araba/Álava	Número de plazas estimadas	2020M04	0
01 Araba/Álava	Número de plazas estimadas	2020M03	379
01 Araba/Álava	Número de plazas estimadas	2020M02	854
01 Araba/Álava	Número de plazas estimadas	2020M01	871
01 Araba/Álava	Número de plazas estimadas	2019M12	855
01 Araba/Álava	Número de plazas estimadas	2019M11	857
01 Araba/Álava	Número de plazas estimadas	2019M10	862
01 Araba/Álava	Número de plazas estimadas	2019M09	856
01 Araba/Álava	Número de plazas estimadas	2019M08	855
01 Araba/Álava	Número de plazas estimadas	2019M07	855
01 Araba/Álava	Número de plazas estimadas	2019M06	837
01 Araba/Álava	Número de plazas estimadas	2019M05	855
01 Araba/Álava	Número de plazas estimadas	2019M04	864
01 Araba/Álava	Número de plazas estimadas	2019M03	865
01 Araba/Álava	Número de plazas estimadas	2019M02	865
01 Araba/Álava	Número de plazas estimadas	2019M01	861
01 Araba/Álava	Número de plazas estimadas	2018M12	882
01 Araba/Álava	Número de plazas estimadas	2018M11	882
01 Araba/Álava	Número de plazas estimadas	2018M10	864
01 Araba/Álava	Número de plazas estimadas	2018M09	880
01 Araba/Álava	Número de plazas estimadas	2018M08	894
01 Araba/Álava	Número de plazas estimadas	2018M07	880
01 Araba/Álava	Número de plazas estimadas	2018M06	877
01 Araba/Álava	Número de plazas estimadas	2018M05	883
01 Araba/Álava	Número de plazas estimadas	2018M04	880
01 Araba/Álava	Número de plazas estimadas	2018M03	880
01 Araba/Álava	Número de plazas estimadas	2018M02	738
01 Araba/Álava	Número de plazas estimadas	2018M01	736
01 Araba/Álava	Número de plazas estimadas	2017M12	702
01 Araba/Álava	Número de plazas estimadas	2017M11	702
01 Araba/Álava	Número de plazas estimadas	2017M10	732
01 Araba/Álava	Número de plazas estimadas	2017M09	725
01 Araba/Álava	Número de plazas estimadas	2017M08	730
01 Araba/Álava	Número de plazas estimadas	2017M07	752
01 Araba/Álava	Número de plazas estimadas	2017M06	727
01 Araba/Álava	Número de plazas estimadas	2017M05	723
