Edad simple;Provincias;Sexo;Periodo;Total
Todas las edades;44 Teruel;Total;1 de julio de 2014;138.652
Todas las edades;44 Teruel;Total;1 de abril de 2014;""
Todas las edades;44 Teruel;Total;1 de enero de 2014;139.470
Todas las edades;44 Teruel;Total;1 de octubre de 2013;""
Todas las edades;44 Teruel;Total;1 de julio de 2013;140.325
Todas las edades;44 Teruel;Total;1 de abril de 2013;""
Todas las edades;44 Teruel;Total;1 de enero de 2013;141.092
Todas las edades;44 Teruel;Total;1 de octubre de 2012;""
Todas las edades;44 Teruel;Total;1 de julio de 2012;141.757
Todas las edades;44 Teruel;Total;1 de abril de 2012;""
Todas las edades;44 Teruel;Total;1 de enero de 2012;142.918
Todas las edades;44 Teruel;Total;1 de octubre de 2011;""
Todas las edades;44 Teruel;Total;1 de julio de 2011;143.538
Todas las edades;44 Teruel;Total;1 de abril de 2011;""
Todas las edades;44 Teruel;Total;1 de enero de 2011;144.357
Todas las edades;44 Teruel;Total;1 de octubre de 2010;""
Todas las edades;44 Teruel;Total;1 de julio de 2010;144.466
Todas las edades;44 Teruel;Total;1 de abril de 2010;""
Todas las edades;44 Teruel;Total;1 de enero de 2010;145.112
Todas las edades;44 Teruel;Total;1 de octubre de 2009;""
Todas las edades;44 Teruel;Total;1 de julio de 2009;145.630
Todas las edades;44 Teruel;Total;1 de abril de 2009;""
Todas las edades;44 Teruel;Total;1 de enero de 2009;146.132
Todas las edades;44 Teruel;Total;1 de octubre de 2008;""
Todas las edades;44 Teruel;Total;1 de julio de 2008;146.142
Todas las edades;44 Teruel;Total;1 de abril de 2008;""
Todas las edades;44 Teruel;Total;1 de enero de 2008;145.704
Todas las edades;44 Teruel;Total;1 de octubre de 2007;""
Todas las edades;44 Teruel;Total;1 de julio de 2007;144.754
Todas las edades;44 Teruel;Total;1 de abril de 2007;""
Todas las edades;44 Teruel;Total;1 de enero de 2007;143.622
Todas las edades;44 Teruel;Total;1 de octubre de 2006;""
Todas las edades;44 Teruel;Total;1 de julio de 2006;142.233
Todas las edades;44 Teruel;Total;1 de abril de 2006;""
Todas las edades;44 Teruel;Total;1 de enero de 2006;141.281
Todas las edades;44 Teruel;Total;1 de octubre de 2005;""
Todas las edades;44 Teruel;Total;1 de julio de 2005;140.326
Todas las edades;44 Teruel;Total;1 de abril de 2005;""
Todas las edades;44 Teruel;Total;1 de enero de 2005;139.827
Todas las edades;45 Toledo;Total;1 de enero de 2023;731.112
Todas las edades;45 Toledo;Total;1 de octubre de 2022;726.881
Todas las edades;45 Toledo;Total;1 de julio de 2022;722.990
Todas las edades;45 Toledo;Total;1 de abril de 2022;719.061
Todas las edades;45 Toledo;Total;1 de enero de 2022;716.309
Todas las edades;45 Toledo;Total;1 de octubre de 2021;712.673
Todas las edades;45 Toledo;Total;1 de julio de 2021;710.653
Todas las edades;45 Toledo;Total;1 de abril de 2021;710.827
Todas las edades;45 Toledo;Total;1 de enero de 2021;710.400
Todas las edades;45 Toledo;Total;1 de octubre de 2020;""
Todas las edades;45 Toledo;Total;1 de julio de 2020;706.706
Todas las edades;45 Toledo;Total;1 de abril de 2020;""
Todas las edades;45 Toledo;Total;1 de enero de 2020;704.792
Todas las edades;45 Toledo;Total;1 de octubre de 2019;""
Todas las edades;45 Toledo;Total;1 de julio de 2019;699.955
Todas las edades;45 Toledo;Total;1 de abril de 2019;""
Todas las edades;45 Toledo;Total;1 de enero de 2019;696.390
Todas las edades;45 Toledo;Total;1 de octubre de 2018;""
Todas las edades;45 Toledo;Total;1 de julio de 2018;692.672
Todas las edades;45 Toledo;Total;1 de abril de 2018;""
Todas las edades;45 Toledo;Total;1 de enero de 2018;691.124
Todas las edades;45 Toledo;Total;1 de octubre de 2017;""
Todas las edades;45 Toledo;Total;1 de julio de 2017;689.410
Todas las edades;45 Toledo;Total;1 de abril de 2017;""
Todas las edades;45 Toledo;Total;1 de enero de 2017;691.021
Todas las edades;45 Toledo;Total;1 de octubre de 2016;""
Todas las edades;45 Toledo;Total;1 de julio de 2016;690.873
Todas las edades;45 Toledo;Total;1 de abril de 2016;""
Todas las edades;45 Toledo;Total;1 de enero de 2016;691.787
Todas las edades;45 Toledo;Total;1 de octubre de 2015;""
Todas las edades;45 Toledo;Total;1 de julio de 2015;692.435
Todas las edades;45 Toledo;Total;1 de abril de 2015;""
Todas las edades;45 Toledo;Total;1 de enero de 2015;694.329
Todas las edades;45 Toledo;Total;1 de octubre de 2014;""
Todas las edades;45 Toledo;Total;1 de julio de 2014;695.251
Todas las edades;45 Toledo;Total;1 de abril de 2014;""
Todas las edades;45 Toledo;Total;1 de enero de 2014;697.605
Todas las edades;45 Toledo;Total;1 de octubre de 2013;""
Todas las edades;45 Toledo;Total;1 de julio de 2013;700.432
Todas las edades;45 Toledo;Total;1 de abril de 2013;""
Todas las edades;45 Toledo;Total;1 de enero de 2013;703.566
Todas las edades;45 Toledo;Total;1 de octubre de 2012;""
Todas las edades;45 Toledo;Total;1 de julio de 2012;704.235
Todas las edades;45 Toledo;Total;1 de abril de 2012;""
Todas las edades;45 Toledo;Total;1 de enero de 2012;705.583
Todas las edades;45 Toledo;Total;1 de octubre de 2011;""
Todas las edades;45 Toledo;Total;1 de julio de 2011;703.809
Todas las edades;45 Toledo;Total;1 de abril de 2011;""
Todas las edades;45 Toledo;Total;1 de enero de 2011;701.011
Todas las edades;45 Toledo;Total;1 de octubre de 2010;""
Todas las edades;45 Toledo;Total;1 de julio de 2010;696.570
Todas las edades;45 Toledo;Total;1 de abril de 2010;""
Todas las edades;45 Toledo;Total;1 de enero de 2010;692.424
Todas las edades;45 Toledo;Total;1 de octubre de 2009;""
Todas las edades;45 Toledo;Total;1 de julio de 2009;687.760
Todas las edades;45 Toledo;Total;1 de abril de 2009;""
Todas las edades;45 Toledo;Total;1 de enero de 2009;682.734
Todas las edades;45 Toledo;Total;1 de octubre de 2008;""
Todas las edades;45 Toledo;Total;1 de julio de 2008;675.223
Todas las edades;45 Toledo;Total;1 de abril de 2008;""
Todas las edades;45 Toledo;Total;1 de enero de 2008;665.283
Todas las edades;45 Toledo;Total;1 de octubre de 2007;""
Todas las edades;45 Toledo;Total;1 de julio de 2007;651.376
Todas las edades;45 Toledo;Total;1 de abril de 2007;""
Todas las edades;45 Toledo;Total;1 de enero de 2007;636.696
Todas las edades;45 Toledo;Total;1 de octubre de 2006;""
Todas las edades;45 Toledo;Total;1 de julio de 2006;622.625
Todas las edades;45 Toledo;Total;1 de abril de 2006;""
Todas las edades;45 Toledo;Total;1 de enero de 2006;611.787
Todas las edades;45 Toledo;Total;1 de octubre de 2005;""
Todas las edades;45 Toledo;Total;1 de julio de 2005;601.673
Todas las edades;45 Toledo;Total;1 de abril de 2005;""
Todas las edades;45 Toledo;Total;1 de enero de 2005;592.396
Todas las edades;46 Valencia/València;Total;1 de enero de 2023;2.656.841
Todas las edades;46 Valencia/València;Total;1 de octubre de 2022;2.641.519
Todas las edades;46 Valencia/València;Total;1 de julio de 2022;2.629.320
Todas las edades;46 Valencia/València;Total;1 de abril de 2022;2.617.117
Todas las edades;46 Valencia/València;Total;1 de enero de 2022;2.609.322
Todas las edades;46 Valencia/València;Total;1 de octubre de 2021;2.601.300
Todas las edades;46 Valencia/València;Total;1 de julio de 2021;2.592.829
Todas las edades;46 Valencia/València;Total;1 de abril de 2021;2.589.824
Todas las edades;46 Valencia/València;Total;1 de enero de 2021;2.593.243
Todas las edades;46 Valencia/València;Total;1 de octubre de 2020;""
Todas las edades;46 Valencia/València;Total;1 de julio de 2020;2.588.844
Todas las edades;46 Valencia/València;Total;1 de abril de 2020;""
Todas las edades;46 Valencia/València;Total;1 de enero de 2020;2.584.654
Todas las edades;46 Valencia/València;Total;1 de octubre de 2019;""
Todas las edades;46 Valencia/València;Total;1 de julio de 2019;2.567.704
Todas las edades;46 Valencia/València;Total;1 de abril de 2019;""
Todas las edades;46 Valencia/València;Total;1 de enero de 2019;2.554.332
Todas las edades;46 Valencia/València;Total;1 de octubre de 2018;""
Todas las edades;46 Valencia/València;Total;1 de julio de 2018;2.543.556
Todas las edades;46 Valencia/València;Total;1 de abril de 2018;""
Todas las edades;46 Valencia/València;Total;1 de enero de 2018;2.542.923
Todas las edades;46 Valencia/València;Total;1 de octubre de 2017;""
Todas las edades;46 Valencia/València;Total;1 de julio de 2017;2.532.954
Todas las edades;46 Valencia/València;Total;1 de abril de 2017;""
Todas las edades;46 Valencia/València;Total;1 de enero de 2017;2.531.673
Todas las edades;46 Valencia/València;Total;1 de octubre de 2016;""
Todas las edades;46 Valencia/València;Total;1 de julio de 2016;2.526.556
Todas las edades;46 Valencia/València;Total;1 de abril de 2016;""
Todas las edades;46 Valencia/València;Total;1 de enero de 2016;2.526.469
Todas las edades;46 Valencia/València;Total;1 de octubre de 2015;""
Todas las edades;46 Valencia/València;Total;1 de julio de 2015;2.525.524
Todas las edades;46 Valencia/València;Total;1 de abril de 2015;""
Todas las edades;46 Valencia/València;Total;1 de enero de 2015;2.528.776
Todas las edades;46 Valencia/València;Total;1 de octubre de 2014;""
Todas las edades;46 Valencia/València;Total;1 de julio de 2014;2.528.222
Todas las edades;46 Valencia/València;Total;1 de abril de 2014;""
Todas las edades;46 Valencia/València;Total;1 de enero de 2014;2.531.628
Todas las edades;46 Valencia/València;Total;1 de octubre de 2013;""
Todas las edades;46 Valencia/València;Total;1 de julio de 2013;2.538.335
Todas las edades;46 Valencia/València;Total;1 de abril de 2013;""
Todas las edades;46 Valencia/València;Total;1 de enero de 2013;2.548.936
Todas las edades;46 Valencia/València;Total;1 de octubre de 2012;""
Todas las edades;46 Valencia/València;Total;1 de julio de 2012;2.556.571
Todas las edades;46 Valencia/València;Total;1 de abril de 2012;""
Todas las edades;46 Valencia/València;Total;1 de enero de 2012;2.562.514
Todas las edades;46 Valencia/València;Total;1 de octubre de 2011;""
Todas las edades;46 Valencia/València;Total;1 de julio de 2011;2.560.010
Todas las edades;46 Valencia/València;Total;1 de abril de 2011;""
Todas las edades;46 Valencia/València;Total;1 de enero de 2011;2.559.199
Todas las edades;46 Valencia/València;Total;1 de octubre de 2010;""
Todas las edades;46 Valencia/València;Total;1 de julio de 2010;2.553.676
Todas las edades;46 Valencia/València;Total;1 de abril de 2010;""
Todas las edades;46 Valencia/València;Total;1 de enero de 2010;2.553.693
Todas las edades;46 Valencia/València;Total;1 de octubre de 2009;""
Todas las edades;46 Valencia/València;Total;1 de julio de 2009;2.551.310
Todas las edades;46 Valencia/València;Total;1 de abril de 2009;""
Todas las edades;46 Valencia/València;Total;1 de enero de 2009;2.550.405
Todas las edades;46 Valencia/València;Total;1 de octubre de 2008;""
Todas las edades;46 Valencia/València;Total;1 de julio de 2008;2.538.914
Todas las edades;46 Valencia/València;Total;1 de abril de 2008;""
Todas las edades;46 Valencia/València;Total;1 de enero de 2008;2.522.559
Todas las edades;46 Valencia/València;Total;1 de octubre de 2007;""
Todas las edades;46 Valencia/València;Total;1 de julio de 2007;2.496.258
Todas las edades;46 Valencia/València;Total;1 de abril de 2007;""
Todas las edades;46 Valencia/València;Total;1 de enero de 2007;2.467.761
Todas las edades;46 Valencia/València;Total;1 de octubre de 2006;""
Todas las edades;46 Valencia/València;Total;1 de julio de 2006;2.440.925
Todas las edades;46 Valencia/València;Total;1 de abril de 2006;""
Todas las edades;46 Valencia/València;Total;1 de enero de 2006;2.418.730
Todas las edades;46 Valencia/València;Total;1 de octubre de 2005;""
Todas las edades;46 Valencia/València;Total;1 de julio de 2005;2.395.970
Todas las edades;46 Valencia/València;Total;1 de abril de 2005;""
Todas las edades;46 Valencia/València;Total;1 de enero de 2005;2.371.882
Todas las edades;47 Valladolid;Total;1 de enero de 2023;521.333
Todas las edades;47 Valladolid;Total;1 de octubre de 2022;520.433
Todas las edades;47 Valladolid;Total;1 de julio de 2022;519.676
Todas las edades;47 Valladolid;Total;1 de abril de 2022;518.983
Todas las edades;47 Valladolid;Total;1 de enero de 2022;518.158
Todas las edades;47 Valladolid;Total;1 de octubre de 2021;518.018
Todas las edades;47 Valladolid;Total;1 de julio de 2021;517.808
Todas las edades;47 Valladolid;Total;1 de abril de 2021;518.440
Todas las edades;47 Valladolid;Total;1 de enero de 2021;519.380
Todas las edades;47 Valladolid;Total;1 de octubre de 2020;""
Todas las edades;47 Valladolid;Total;1 de julio de 2020;520.046
Todas las edades;47 Valladolid;Total;1 de abril de 2020;""
Todas las edades;47 Valladolid;Total;1 de enero de 2020;520.904
Todas las edades;47 Valladolid;Total;1 de octubre de 2019;""
Todas las edades;47 Valladolid;Total;1 de julio de 2019;520.354
Todas las edades;47 Valladolid;Total;1 de abril de 2019;""
Todas las edades;47 Valladolid;Total;1 de enero de 2019;520.483
Todas las edades;47 Valladolid;Total;1 de octubre de 2018;""
Todas las edades;47 Valladolid;Total;1 de julio de 2018;520.446
Todas las edades;47 Valladolid;Total;1 de abril de 2018;""
Todas las edades;47 Valladolid;Total;1 de enero de 2018;520.930
Todas las edades;47 Valladolid;Total;1 de octubre de 2017;""
Todas las edades;47 Valladolid;Total;1 de julio de 2017;521.104
Todas las edades;47 Valladolid;Total;1 de abril de 2017;""
Todas las edades;47 Valladolid;Total;1 de enero de 2017;522.985
Todas las edades;47 Valladolid;Total;1 de octubre de 2016;""
Todas las edades;47 Valladolid;Total;1 de julio de 2016;523.950
Todas las edades;47 Valladolid;Total;1 de abril de 2016;""
Todas las edades;47 Valladolid;Total;1 de enero de 2016;524.669
Todas las edades;47 Valladolid;Total;1 de octubre de 2015;""
Todas las edades;47 Valladolid;Total;1 de julio de 2015;525.677
Todas las edades;47 Valladolid;Total;1 de abril de 2015;""
Todas las edades;47 Valladolid;Total;1 de enero de 2015;527.199
Todas las edades;47 Valladolid;Total;1 de octubre de 2014;""
Todas las edades;47 Valladolid;Total;1 de julio de 2014;527.605
Todas las edades;47 Valladolid;Total;1 de abril de 2014;""
Todas las edades;47 Valladolid;Total;1 de enero de 2014;528.486
Todas las edades;47 Valladolid;Total;1 de octubre de 2013;""
Todas las edades;47 Valladolid;Total;1 de julio de 2013;529.677
Todas las edades;47 Valladolid;Total;1 de abril de 2013;""
Todas las edades;47 Valladolid;Total;1 de enero de 2013;530.848
Todas las edades;47 Valladolid;Total;1 de octubre de 2012;""
Todas las edades;47 Valladolid;Total;1 de julio de 2012;531.561
Todas las edades;47 Valladolid;Total;1 de abril de 2012;""
Todas las edades;47 Valladolid;Total;1 de enero de 2012;532.644
Todas las edades;47 Valladolid;Total;1 de octubre de 2011;""
Todas las edades;47 Valladolid;Total;1 de julio de 2011;532.280
Todas las edades;47 Valladolid;Total;1 de abril de 2011;""
Todas las edades;47 Valladolid;Total;1 de enero de 2011;531.881
Todas las edades;47 Valladolid;Total;1 de octubre de 2010;""
Todas las edades;47 Valladolid;Total;1 de julio de 2010;531.184
Todas las edades;47 Valladolid;Total;1 de abril de 2010;""
Todas las edades;47 Valladolid;Total;1 de enero de 2010;530.503
Todas las edades;47 Valladolid;Total;1 de octubre de 2009;""
Todas las edades;47 Valladolid;Total;1 de julio de 2009;529.614
Todas las edades;47 Valladolid;Total;1 de abril de 2009;""
Todas las edades;47 Valladolid;Total;1 de enero de 2009;528.788
Todas las edades;47 Valladolid;Total;1 de octubre de 2008;""
Todas las edades;47 Valladolid;Total;1 de julio de 2008;527.430
Todas las edades;47 Valladolid;Total;1 de abril de 2008;""
Todas las edades;47 Valladolid;Total;1 de enero de 2008;525.651
Todas las edades;47 Valladolid;Total;1 de octubre de 2007;""
Todas las edades;47 Valladolid;Total;1 de julio de 2007;522.298
Todas las edades;47 Valladolid;Total;1 de abril de 2007;""
Todas las edades;47 Valladolid;Total;1 de enero de 2007;518.851
Todas las edades;47 Valladolid;Total;1 de octubre de 2006;""
Todas las edades;47 Valladolid;Total;1 de julio de 2006;516.000
Todas las edades;47 Valladolid;Total;1 de abril de 2006;""
Todas las edades;47 Valladolid;Total;1 de enero de 2006;513.751
Todas las edades;47 Valladolid;Total;1 de octubre de 2005;""
Todas las edades;47 Valladolid;Total;1 de julio de 2005;511.669
Todas las edades;47 Valladolid;Total;1 de abril de 2005;""
Todas las edades;47 Valladolid;Total;1 de enero de 2005;510.004
Todas las edades;49 Zamora;Total;1 de enero de 2023;166.927
Todas las edades;49 Zamora;Total;1 de octubre de 2022;166.949
Todas las edades;49 Zamora;Total;1 de julio de 2022;167.197
Todas las edades;49 Zamora;Total;1 de abril de 2022;167.414
Todas las edades;49 Zamora;Total;1 de enero de 2022;167.868
Todas las edades;49 Zamora;Total;1 de octubre de 2021;168.086
Todas las edades;49 Zamora;Total;1 de julio de 2021;168.411
Todas las edades;49 Zamora;Total;1 de abril de 2021;168.758
Todas las edades;49 Zamora;Total;1 de enero de 2021;169.165
Todas las edades;49 Zamora;Total;1 de octubre de 2020;""
Todas las edades;49 Zamora;Total;1 de julio de 2020;170.186
Todas las edades;49 Zamora;Total;1 de abril de 2020;""
Todas las edades;49 Zamora;Total;1 de enero de 2020;171.301
Todas las edades;49 Zamora;Total;1 de octubre de 2019;""
Todas las edades;49 Zamora;Total;1 de julio de 2019;172.220
Todas las edades;49 Zamora;Total;1 de abril de 2019;""
Todas las edades;49 Zamora;Total;1 de enero de 2019;173.318
Todas las edades;49 Zamora;Total;1 de octubre de 2018;""
Todas las edades;49 Zamora;Total;1 de julio de 2018;174.355
Todas las edades;49 Zamora;Total;1 de abril de 2018;""
Todas las edades;49 Zamora;Total;1 de enero de 2018;175.662
Todas las edades;49 Zamora;Total;1 de octubre de 2017;""
Todas las edades;49 Zamora;Total;1 de julio de 2017;176.716
Todas las edades;49 Zamora;Total;1 de abril de 2017;""
Todas las edades;49 Zamora;Total;1 de enero de 2017;178.243
Todas las edades;49 Zamora;Total;1 de octubre de 2016;""
Todas las edades;49 Zamora;Total;1 de julio de 2016;179.551
Todas las edades;49 Zamora;Total;1 de abril de 2016;""
Todas las edades;49 Zamora;Total;1 de enero de 2016;181.057
Todas las edades;49 Zamora;Total;1 de octubre de 2015;""
Todas las edades;49 Zamora;Total;1 de julio de 2015;182.343
Todas las edades;49 Zamora;Total;1 de abril de 2015;""
Todas las edades;49 Zamora;Total;1 de enero de 2015;183.885
Todas las edades;49 Zamora;Total;1 de octubre de 2014;""
Todas las edades;49 Zamora;Total;1 de julio de 2014;184.972
